Start Time:  06-02-2026 17:07:02          Time Completed:  06-02-2026 17:58:20      Elapsed Time:  00:51:17
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\NE@260203b.txt
Plot File:     C:\IDEASVSM\LS_QC\NE@260203b.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\NE@260203b.dat

***DATA***

Field(G)	 Moment(emu)	
-15000 	-0.0501818 	
-16000 	-0.0502992 	
-17000 	-0.0504168 	
-18000 	-0.0505464 	
-19000 	-0.0506862 	
-18000 	-0.0506138 	
-17000 	-0.0504954 	
-16000 	-0.0503851 	
-15000 	-0.0502776 	
-14000 	-0.050147 	
-13000 	-0.0499914 	
-12000 	-0.0498135 	
-11000 	-0.049584 	
-10000 	-0.0493204 	
-8999.98 	-0.0490158 	
-8000 	-0.0486406 	
-6999.97 	-0.0481779 	
-5999.99 	-0.0476256 	
-5000 	-0.0469123 	
-4000 	-0.0457796 	
-2999.71 	-0.044158 	
-1999.99 	-0.0414168 	
-1000 	-0.0354425 	
-950.001 	-0.0349255 	
-899.995 	-0.0343854 	
-850.005 	-0.0338058 	
-800.003 	-0.0331732 	
-749.994 	-0.0324974 	
-699.995 	-0.0317262 	
-650.006 	-0.0309302 	
-599.999 	-0.0300579 	
-549.999 	-0.0290884 	
-499.994 	-0.0280214 	
-449.996 	-0.0268312 	
-400.001 	-0.025499 	
-350.005 	-0.0239854 	
-300.003 	-0.0222646 	
-249.998 	-0.0202908 	
-200.001 	-0.0179797 	
-190.002 	-0.0174632 	
-179.997 	-0.016935 	
-169.989 	-0.0163863 	
-160.005 	-0.0158145 	
-149.998 	-0.0152189 	
-139.994 	-0.0146077 	
-129.993 	-0.0139242 	
-119.998 	-0.013206 	
-110.002 	-0.0124971 	
-99.9876 	-0.0117559 	
-89.9958 	-0.010981 	
-79.9952 	-0.0101502 	
-69.9972 	-0.00928406 	
-60 	-0.00837326 	
-50.0001 	-0.00739207 	
-39.9979 	-0.0063353 	
-30.0067 	-0.00518628 	
-20.0055 	-0.00389978 	
-17.9988 	-0.00361666 	
-15.9987 	-0.00332698 	
-14.0012 	-0.00302973 	
-12.0001 	-0.0027228 	
-9.99663 	-0.00240452 	
-7.99832 	-0.00208041 	
-5.98891 	-0.00173157 	
-3.99713 	-0.00137249 	
-1.99568 	-0.000993946 	
 0.00479016 	-0.000600287 	
 2.00804 	-0.00018113 	
 4.00127 	 0.000207213 	
 6.00043 	 0.000604829 	
 8.00567 	 0.000961274 	
 9.99641 	 0.00130722 	
 11.9953 	 0.00164436 	
 14.0007 	 0.00196514 	
 16.0011 	 0.00227698 	
 17.9958 	 0.00257596 	
 20.0112 	 0.00286671 	
 30.0002 	 0.00417525 	
 40.0075 	 0.0054051 	
 50.0069 	 0.00648755 	
 59.998 	 0.00750946 	
 69.9977 	 0.00846871 	
 80.0063 	 0.00937496 	
 89.9986 	 0.0102313 	
 99.9993 	 0.0110442 	
 109.994 	 0.0118179 	
 119.993 	 0.0125587 	
 130.005 	 0.0132684 	
 140.004 	 0.0139495 	
 149.999 	 0.0146017 	
 159.994 	 0.0152299 	
 169.997 	 0.0158336 	
 179.999 	 0.0164131 	
 189.992 	 0.0169741 	
 200.01 	 0.017513 	
 250.007 	 0.0199429 	
 300.001 	 0.0219963 	
 349.997 	 0.023781 	
 400.002 	 0.0253575 	
 450 	 0.0267378 	
 499.998 	 0.0279612 	
 550.009 	 0.029056 	
 600.006 	 0.030051 	
 650 	 0.0309573 	
 700.003 	 0.0317803 	
 750.005 	 0.0325384 	
 800.001 	 0.0332284 	
 850.005 	 0.0338641 	
 900 	 0.0344583 	
 950.006 	 0.0349876 	
 1000 	 0.0354966 	
 2000 	 0.0415511 	
 3000.02 	 0.044314 	
 3999.99 	 0.0459359 	
 5000 	 0.0469557 	
 6000.01 	 0.0475698 	
 7000.02 	 0.0481288 	
 8000 	 0.0485719 	
 9000.01 	 0.0489304 	
 10000 	 0.0492247 	
 11000 	 0.0494437 	
 12000 	 0.0496311 	
 13000 	 0.0498327 	
 13999.8 	 0.050011 	
 15000 	 0.05016 	
 16000 	 0.0502931 	
 17000.6 	 0.0504071 	
 17999.5 	 0.0505333 	
 19001.2 	 0.0506808 	

	
	
