Start Time:  09-02-2026 12:48:31          Time Completed:  09-02-2026 13:40:43      Elapsed Time:  00:52:11
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\NFCitrico@conc260203.txt
Plot File:     C:\IDEASVSM\LS_QC\NFCitrico@conc260203.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\NFCitrico@conc260203.dat

***DATA***

Field(G)	 Moment(emu)	
 69.9982 	 0.00965697 	
 79.9989 	 0.0106967 	
 90.0017 	 0.0116818 	
 100.001 	 0.0126121 	
 110.01 	 0.0135031 	
 119.937 	 0.014354 	
 130.005 	 0.0151697 	
 139.995 	 0.0159507 	
 150 	 0.016699 	
 159.994 	 0.0174197 	
 170.005 	 0.0181098 	
 179.997 	 0.0187707 	
 190.008 	 0.0194116 	
 199.998 	 0.0200319 	
 249.997 	 0.0228387 	
 300.005 	 0.0251944 	
 349.999 	 0.0272455 	
 400.003 	 0.0290326 	
 450.013 	 0.0306117 	
 500.006 	 0.0320106 	
 550.008 	 0.0332595 	
 600.004 	 0.034398 	
 649.999 	 0.035433 	
 699.995 	 0.0363772 	
 750.002 	 0.0372344 	
 800.003 	 0.0380278 	
 850.006 	 0.0387557 	
 899.998 	 0.0394337 	
 949.997 	 0.0400652 	
 1000 	 0.0406529 	
 2000.01 	 0.0476637 	
 3000 	 0.050853 	
 4000.02 	 0.0527305 	
 5000.01 	 0.0540177 	
 6000 	 0.0548829 	
 7000 	 0.0555536 	
 8000.01 	 0.0560852 	
 9000 	 0.0563823 	
 9999.98 	 0.0567596 	
 11000 	 0.057066 	
 12000 	 0.0572993 	
 13000 	 0.0573839 	
 14000 	 0.0576215 	
 15000 	 0.0577878 	
 16000 	 0.0579523 	
 17000 	 0.0581084 	
 18000 	 0.0582605 	
 19000 	 0.0584327 	

	
	
