Start Time:  09-02-2026 11:05:58          Time Completed:  09-02-2026 11:57:16      Elapsed Time:  00:51:17
Sample ID:     

Experiment:    C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.exp
Data File:     C:\IDEASVSM\LS_QC\NECitrico@260203a.txt
Plot File:     C:\IDEASVSM\LS_QC\NECitrico@260203a.oc2
VSM Exp File:  C:\IDEASVSM\LS_QC\Experiments\MvsH_1\MvsH_1.stp
VSM Data File: C:\IDEASVSM\LS_QC\NECitrico@260203a.dat

***DATA***

Field(G)	 Moment(emu)	
-9000 	-0.0277258 	
-7999.99 	-0.0274259 	
-7000.01 	-0.0270591 	
-6000 	-0.0266631 	
-5000.01 	-0.0262003 	
-4000 	-0.0255704 	
-2999.95 	-0.024672 	
-1999.99 	-0.0233318 	
-999.987 	-0.0207148 	
-949.991 	-0.0204216 	
-899.998 	-0.0201537 	
-849.997 	-0.0198846 	
-800.004 	-0.0196068 	
-750.001 	-0.0193059 	
-699.997 	-0.0189874 	
-650.002 	-0.0186462 	
-599.998 	-0.0182323 	
-550.005 	-0.0178435 	
-500.001 	-0.0173962 	
-449.997 	-0.0168849 	
-399.993 	-0.016307 	
-349.998 	-0.0156245 	
-300.004 	-0.0147971 	
-249.995 	-0.0138907 	
-199.997 	-0.0127426 	
-189.995 	-0.012448 	
-179.995 	-0.0121555 	
-169.997 	-0.0118506 	
-160 	-0.0115353 	
-150.001 	-0.0112047 	
-139.999 	-0.0108544 	
-130.001 	-0.0104791 	
-119.997 	-0.0100774 	
-109.996 	-0.0096504 	
-99.998 	-0.00918963 	
-90 	-0.00869279 	
-79.9998 	-0.00815058 	
-70.0094 	-0.0075549 	
-59.9943 	-0.00689925 	
-49.9994 	-0.0061726 	
-39.9976 	-0.00535768 	
-30.0017 	-0.00440606 	
-20.0086 	-0.00337126 	
-17.9975 	-0.0031076 	
-15.9925 	-0.00285667 	
-14.0005 	-0.00259987 	
-12.0032 	-0.00234126 	
-9.99767 	-0.00206979 	
-8.00459 	-0.00178696 	
-5.9882 	-0.00149228 	
-4.00218 	-0.00118068 	
-2.00429 	-0.000851132 	
 0.00598525 	-0.000399644 	
 2.00004 	 0.000106986 	
 3.99899 	 0.000378194 	
 5.99859 	 0.000696726 	
 8.00736 	 0.000944873 	
 10 	 0.00119682 	
 12.0068 	 0.00144792 	
 14.0018 	 0.00170468 	
 15.9881 	 0.00197087 	
 17.9998 	 0.00224005 	
 20.0124 	 0.00250953 	
 29.9995 	 0.00360502 	
 39.9985 	 0.00463637 	
 49.9974 	 0.00563688 	
 59.9986 	 0.0063726 	
 70.0054 	 0.00704859 	
 80.0008 	 0.0076585 	
 90.0006 	 0.0082204 	
 100.002 	 0.00873077 	
 110.003 	 0.00920614 	
 120.002 	 0.00964099 	
 130.002 	 0.0100491 	
 139.998 	 0.0104321 	
 149.993 	 0.0107968 	
 159.995 	 0.011149 	
 169.998 	 0.011475 	
 180.002 	 0.0117862 	
 190 	 0.0120776 	
 200.002 	 0.0123525 	
 250 	 0.013502 	
 299.995 	 0.0144442 	
 349.998 	 0.0152294 	
 400.005 	 0.0159299 	
 450.005 	 0.0165202 	
 500.001 	 0.0170357 	
 550.005 	 0.0175008 	
 600.002 	 0.0179048 	
 650.005 	 0.01827 	
 700.001 	 0.0186495 	
 750.006 	 0.0189464 	
 800.006 	 0.0192272 	
 850 	 0.0194812 	
 899.993 	 0.0197084 	
 950.009 	 0.0199245 	
 1000 	 0.0201273 	
 2000.01 	 0.0226314 	
 3000.01 	 0.0239943 	
 4000.01 	 0.0249294 	
 5000.01 	 0.0256623 	
 6000.01 	 0.0261772 	
 7000.01 	 0.02667 	
 7999.99 	 0.027102 	
 9000.01 	 0.0274779 	
 9999.99 	 0.0277736 	
 11000 	 0.0279969 	
 12000 	 0.0281466 	
 13000 	 0.0282698 	
 14000 	 0.0283694 	
 15000 	 0.028436 	
 16000 	 0.028499 	
 16999.7 	 0.0285628 	
 17998 	 0.028617 	
 18999.1 	 0.0286774 	

	
	
